1,0.5,0.5
0,0.5625,1
0.464285714,0.83984375,0.30859375
0.69921875,0.69921875,0.69921875
0.73046875,0.46875,0.81640625
1,0.4,0.4
0,0.45,1
0.371428571,0.83984375,0.246875
0.559375,0.559375,0.559375
0.584375,0.375,0.653125
